Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,feature_3,feature_4,feature_8,feature_11,feature_15,feature_21,feature_23,feature_24,feature_26,feature_28,feature_35,feature_36,feature_42,feature_44,feature_46,feature_51,feature_58,feature_60,feature_63,feature_76,feature_86,feature_90,feature_93,feature_99,feature_102,feature_107,feature_109,feature_111,feature_113,feature_117,feature_122,feature_128,feature_136,feature_139,feature_143,feature_145,feature_151,feature_154,feature_166,feature_174,feature_178,feature_182,feature_187,feature_189,feature_201,feature_207,feature_209,feature_213,feature_219,feature_222,feature_223,feature_226,feature_229,feature_232,feature_233,feature_234,feature_237,feature_238,feature_244,feature_256
23.0,23.0,,-0.164968073,-1.078468561,1.645978808,-1.135706663,-1.070385814,-0.473995,-0.487316132,3.427345276,1.539963722,-0.97321701,-0.567102492,-0.372422367,2.318931818,-2.571152687,-0.932833195,1.865477204,2.753143787,-1.055887938,-0.423588902,2.006720781,-0.171174303,-3.759663582,0.462663531,-1.275925517,-0.903893352,1.495916367,-0.507443547,-0.460074514,-2.745120525,-1.746492147,-0.552572846,-1.047819376,-2.947159529,0.72134757,1.629891753,3.543648481,-1.448991895,-0.646753073,-1.286381006,2.986444235,-1.893063426,0.656077266,0.736417949,-1.549409151,0.204179868,-0.371754378,-0.362692833,-1.234882951,-1.480220079,-1.395497203,0.483478725,-3.209402323,0.572904229,0.595850408,0.960197091,-2.2390275,0.57904923,-0.443291068,2.919348478,0.106646232
23.0,23.0,,-1.071270466,1.234990597,1.71201539,-0.593001187,-1.282818317,0.279917508,-1.311477542,0.081636824,1.978752017,-1.087230921,0.5546332,1.257368684,1.662308216,-1.749723792,-0.431262285,1.201013207,0.201357201,-2.659210205,-1.312373877,1.28600204,-1.256155133,-0.793754697,0.719811916,-0.881237745,-0.600003958,1.20202291,1.433245301,-1.33247757,-1.951726437,0.036476169,0.077761456,-0.000439447,-1.825519919,1.420138359,1.038156152,1.123224139,-1.347269773,0.913861096,-0.604762793,1.468479633,-1.537733436,2.348933458,-0.654704809,-1.736882448,-1.89799583,0.204730853,1.86801517,-0.510163486,-1.152549982,-0.771561742,0.733230591,-1.008139729,-0.110966153,0.56144309,2.452112675,-0.956122577,0.785444856,-1.70395267,2.942819595,-1.8252877
23.0,23.0,,-0.553144336,-0.127083197,0.319138467,0.206129938,-2.12159729,-1.689122319,-0.965786994,1.458505034,1.100893617,-0.747324944,0.56105423,2.196356773,0.171010941,-1.827337146,-0.131763399,-0.714326739,1.51496017,-2.596397161,-0.832270026,0.219425052,-0.157472789,-2.523236275,0.533168018,-0.144930869,-0.572564244,-0.008215456,1.768481135,-1.930227876,-1.303560495,-0.518084645,-0.643782318,0.358074993,-1.790580273,-1.64035821,1.610760212,0.154148534,0.040191114,1.959567666,-1.777892232,-0.207321167,-3.527657509,2.078529358,-0.468094736,-0.870932937,-0.619793952,-0.98747009,0.449673176,1.164710522,0.64338249,0.226066366,-1.761247277,-1.397011995,1.793342829,-0.067990705,1.359091163,1.272162795,-0.322803855,-0.6174106,0.755067945,-1.331389666
23.0,29.0,,-0.079096265,0.311335027,0.392973572,-0.610452771,-0.363956243,-1.440919518,0.360958368,2.188148022,1.341808796,-0.134237081,0.947669625,2.533410072,0.386137605,-1.537658691,-1.027831316,0.052160192,0.260942996,-1.970752954,-0.144097582,0.110287622,-0.47077319,-0.783852398,1.305172682,-1.322270155,-0.502002776,0.301983118,0.644543469,-2.002423525,-1.474871874,-2.079904079,-0.16542767,-0.381899089,-1.263928771,0.278067261,0.654972613,1.125106215,-0.570245862,0.315295994,0.087373629,0.065298855,-2.112883568,2.395892382,-0.501401663,-1.043136954,0.787841916,-1.863422275,-0.009901894,-0.029379139,0.975805581,-0.193331718,-0.116947606,-1.173009515,1.968408346,0.307095975,2.2333498,1.13432014,0.638876855,-0.835041702,-0.350092709,-1.905826569
23.0,23.0,,-0.088026293,1.767134428,0.002080663,-1.046437621,-0.189532384,-1.802043915,-1.238725185,-0.17607291,1.83114028,-0.081167288,1.604927778,2.103149176,0.555308342,-2.162510395,-1.573101521,-0.766884387,1.007041097,-2.319696665,-0.66150862,0.955362976,0.438878804,-2.477846384,2.382626534,-1.345543385,-0.116822243,-0.182010785,0.461712927,-1.59652257,-3.865279436,-0.88280499,0.85400492,-2.759012699,-0.75740701,0.295767844,1.151964545,2.498892307,-1.452915788,0.132104963,-0.468365967,-0.060842134,0.041350491,4.143928528,-1.969976783,-1.022293568,-0.825824082,-0.960005462,0.780154228,0.707074404,-1.017586708,1.636494875,0.440033585,-1.499136567,0.482007533,2.076565742,0.35086441,1.475152493,-2.046564579,-0.00578243,0.551814914,-1.642343402
23.0,23.0,,-0.486070067,0.879344523,-0.310226113,-1.612829804,-1.005465031,-1.965361953,-0.980898082,-0.082758307,1.674802303,-0.764935434,2.133045197,3.223923922,0.402394235,-2.448879719,-0.540719867,0.377368152,0.623391509,-2.480872631,-0.758065462,1.085692286,-1.006046653,-2.451622486,0.890427589,-2.058148384,0.251787066,0.497655571,-0.351584733,-2.195048571,-2.630829811,-0.135673076,-0.280392736,-1.172819614,-0.116567045,1.247230053,0.966328263,2.042647839,-2.345098019,0.11156413,-0.066514879,-0.461770177,0.039628625,4.034861565,-1.737371802,-0.672200203,-0.840143204,-0.851498127,0.105538577,1.550125837,-0.335571229,0.104367465,0.048711985,-0.407596529,0.891059756,0.637268543,1.10936451,0.288297564,-0.454352796,-0.683584094,0.766153753,-2.053488255
23.0,23.0,,0.617070735,-0.01761594,1.130173445,-1.630266786,-1.093414307,-2.007176876,-0.571746349,-0.233330145,-0.159777299,0.058548097,-0.800499976,1.03696239,0.125439957,-1.488061309,-0.222272754,0.233631685,0.304549932,-1.665531516,-0.600792944,1.668512464,0.060494978,-2.007486343,0.477451026,-0.706385732,-1.60530293,-1.579081893,-0.195632756,-2.03179574,-1.783409357,-0.665479124,1.451712132,0.450149596,-0.036373917,-0.200638309,0.45946309,0.005954281,-0.813830078,0.624931812,-1.037065148,0.045308821,0.029763687,1.506310582,-0.954708219,-1.218787909,0.364321619,-1.151363015,1.40838778,1.386337042,-1.013202429,-0.366494924,0.235948533,-0.356245041,0.909925401,-0.456929624,3.144983292,1.444182515,1.964519739,-0.890632451,0.086150721,-2.192899704
23.0,23.0,,-0.397966146,1.027045012,0.966079414,-1.08540678,-0.193975657,-1.526742697,-1.97086966,0.091371335,1.430184484,-0.667126834,0.604456425,4.639641762,1.783079386,-2.256447315,-2.182452917,0.682876229,1.812981725,-1.670255899,-1.793779135,2.637492895,0.030250039,-2.74451232,2.379459381,-1.513494492,1.85374999,1.182690024,0.957119644,-2.152689219,-2.372960806,-0.696034968,-1.453700423,-2.257560253,-1.497478724,1.529433131,0.565922737,2.370477915,-0.799805939,-0.669537246,-0.58145678,-0.252661556,0.036524512,3.9645226,-1.648743391,-0.720983386,0.658871114,0.809730649,0.053626776,-0.282131642,-1.684827805,0.599816263,-0.226933286,-1.27744329,-0.894019723,2.408664227,0.781551182,-0.561562479,-2.461173534,0.641553462,1.01094687,-1.815211654
23.0,25.0,,-2.409790039,0.669755578,0.563988447,-0.949554861,-1.45328474,-2.489008188,-0.362163216,0.748806655,1.284436226,-0.260540843,0.870927751,-0.534634471,0.665688097,-0.432950288,1.229029536,1.59710753,2.540261745,-0.147757635,-0.268364161,1.62080133,-0.568601608,-1.835930705,0.224307805,-1.355444431,-3.48081851,0.762867391,0.72429198,-0.790179968,-0.900267661,-1.091174006,-0.130621642,-1.108881474,-0.834674895,-0.904736817,0.913571954,1.621283054,-0.06022957,1.041914821,-0.961439192,0.814957678,-1.045500278,1.708534002,-0.358988702,-1.132794976,-0.003360766,-1.21437943,1.592032313,-0.482110381,-1.223471045,-0.881570458,0.461988091,-1.088172793,1.143903494,-0.710916042,0.576480627,-1.102476478,1.474277258,-1.39921236,2.523931265,-0.879609287
33.0,33.0,,0.195043877,2.636758089,-0.813096821,0.587581217,1.312923551,-3.354610682,0.102484494,-1.567963958,2.731243849,0.757718682,-1.290086508,0.401344508,1.374033332,-1.50158155,-0.066456921,1.233197451,0.728824258,-0.472003043,-2.336243629,2.477719069,0.706220627,-1.243073106,1.072728753,0.422491729,-1.351023912,1.183243394,2.369591713,-2.420050383,1.942609787,-0.102744944,-0.971857488,2.711332798,0.73439461,2.630203962,1.758524656,0.068698026,0.935754597,-1.891363263,-1.785472155,0.727284193,1.787935615,-0.02655375,1.359816194,-2.538565636,0.459099591,-0.976474822,1.240082383,-0.939449251,-0.007572873,-2.369935036,1.902205706,-0.856088758,2.70494771,0.863696694,2.183467627,-0.321384281,-0.264804065,2.566148996,1.225034118,-0.396393448
33.0,33.0,,0.351037204,2.344995499,-0.337964475,-0.73075062,0.567672133,-3.753019094,0.554995239,-0.822739899,1.400894761,-0.155386031,-0.672475159,1.120857477,-0.556177616,-1.346589923,-0.272648245,-0.477742583,0.724314988,0.183068544,-0.761382639,1.231029987,0.366549879,-2.033773661,1.308041215,-0.194680274,-0.582711577,1.748168707,0.865238488,-1.478578329,0.893753409,-0.690435886,1.180781722,0.990990698,0.6522035,2.042166233,0.9169572,0.062984414,-0.677118063,-0.607220471,-2.082312584,1.181717157,1.813396454,1.431555629,1.764380574,-0.850256681,0.949194491,-1.234966755,0.219063491,-0.677380085,-0.388059616,-0.864715636,0.721290231,0.105960846,2.419559002,0.237993598,0.48592031,-0.590085745,1.205313802,0.73455441,2.125603676,-0.47116524
33.0,33.0,,0.587567508,0.843044043,0.314026147,-0.991753459,0.4589957,-4.209425449,0.284725636,-1.731641889,1.386551023,0.828522742,-1.68501544,0.043755341,0.150441527,-0.75183171,-0.50663197,-0.038652025,0.307978332,-0.170762584,-1.298567772,0.984444141,0.080795549,-1.855673909,0.763368249,0.789847493,-0.871759176,1.454406977,1.591814876,-1.583717108,1.261051416,0.281185269,1.109668612,1.673905373,0.910283446,1.372167706,-0.198455945,-0.718574762,-0.41412124,-2.093172073,-2.026039839,0.854738891,2.161523581,-0.052124038,1.777518988,-1.428388476,1.986396909,-0.121760599,1.096342325,-0.649731576,-1.073290229,-0.851786375,0.605579913,0.285810381,2.311534405,-0.673915744,2.035721064,-0.219616443,1.08717823,0.959531605,1.176027179,-1.103444219
33.0,33.0,,0.138219014,2.493588209,-0.595172346,0.034034129,1.46981132,-4.182951927,1.300155997,-1.788437247,3.823608398,1.356932998,-2.143939018,1.428158641,0.033901323,-2.126936674,-0.025653675,0.914649725,0.140568703,0.015945857,-2.078018188,2.335385561,1.813806057,-1.594443321,1.412048936,0.844944835,-0.891475976,-0.025957942,2.520656586,-2.082296848,2.207029104,0.157639429,-0.079990827,2.006323576,0.112207957,2.676326513,1.599742174,-1.437512159,1.293519735,-2.117155552,-1.453767776,0.287975997,0.797568977,-0.092666328,0.979093909,-1.146513343,2.487380028,-1.009949923,0.889898956,-2.480965376,0.568839729,-1.178314686,1.334361911,-0.595185935,2.790616035,0.456160009,1.37558949,0.341417819,-1.170526505,3.213186979,0.222823307,-0.47950238
33.0,33.0,,0.817809343,0.424046308,1.323048234,-0.903351724,0.204449445,-0.685669124,0.358920306,0.736197233,1.409874678,-1.713886619,-1.043805122,0.819498062,1.68921876,-1.254525185,-0.157389402,0.511678815,-0.366776317,-0.311908275,-0.22650665,1.375119567,0.47288087,-2.285927296,1.87969327,-0.429461807,-1.300555229,0.338666856,0.713179886,-2.39547348,-0.298976302,0.14137575,0.871985316,0.33241421,-1.139642358,1.25793314,0.505043268,0.565373898,-0.903779626,-0.659855247,-1.219155073,0.79928869,0.271142244,0.400555581,0.758019984,-0.735687673,0.848969877,0.399164706,0.130973876,-2.206899166,-0.564369798,-2.071654558,0.513949692,-0.914059043,0.968863964,-0.952133954,1.80970037,-1.605881214,2.391240597,-0.330195278,2.857725382,-0.795001626
33.0,33.0,,0.266811132,2.647945166,-0.728944242,0.683627188,2.367625237,-2.881080627,0.29302451,-0.699442804,3.098286867,0.673312724,-1.813930511,1.226194024,1.23339963,-2.261736155,-0.005480177,0.5884763,0.114720359,-0.719223082,-1.742351174,2.299638271,1.297317624,-1.526101947,0.334977031,0.182042718,-1.002174854,0.02652307,2.74561429,-2.285336971,1.696406126,-0.066187158,0.158413127,3.002958298,-0.016864538,3.062090635,1.128291726,-0.37865895,0.362380832,-1.868414879,-2.338921547,0.964157462,-0.177185237,0.18658936,0.710519671,-1.112659693,1.705714822,0.52116251,1.039169669,-1.345574141,-0.719228089,-0.853441656,1.392483115,-0.054437749,2.706589222,-0.113989912,1.686136246,0.085352391,-0.223169267,2.301897049,0.480133623,-0.1852092
33.0,33.0,,1.922737718,2.30692029,-1.46128118,1.197327375,1.718608379,-2.087626219,0.010874284,-0.908269525,3.350482941,-0.629842997,-1.569373012,2.23813343,0.682020068,-3.806633472,-0.688971519,-0.659502506,1.129292011,-1.048448443,-1.861080289,0.093357794,0.354412824,-1.637432933,3.243209362,0.016722068,-0.283245832,-0.361910105,1.746082425,-2.348045826,-1.241317987,-1.078327656,1.801107407,0.058864947,0.346491903,1.661374211,0.20255205,0.946609318,-0.011523754,-0.845299542,-1.337751389,0.843922317,1.484803796,1.862940073,1.083619595,-1.76979363,1.050251007,0.311106116,-1.146491528,-0.538752913,0.708428204,-1.535077214,-0.103592627,-0.830340445,2.158520937,3.00189662,1.222816706,0.999501348,-0.732814014,1.459780455,2.325720549,0.226771995
33.0,33.0,,1.090976477,0.669782639,-1.353919029,-0.049461827,0.230726764,-3.679083586,-0.951517999,-0.280696303,2.268172264,0.530621171,-0.95898813,0.229752392,-0.467169374,-2.26087451,-1.185431242,-0.366789103,0.634428322,-0.239393756,-1.416914463,0.114018597,0.769593775,-0.717942715,-0.384709328,2.280941725,-0.279019088,-0.262195647,1.509064794,-1.549595714,1.943236828,0.618563354,0.291103154,2.731208324,0.348831803,1.991523743,0.482560426,1.015313864,-0.815577209,-1.218900561,-2.38297534,0.58294791,-0.207840279,0.383396834,2.352529764,-2.923985958,1.104485512,-0.728095651,1.366946816,0.982849479,1.284794331,-1.761175036,-0.066068314,0.589118719,1.48606813,1.730643988,0.791758895,0.669498682,-0.360450059,-1.047729492,1.475359559,-0.44430998
33.0,33.0,,-0.177507684,0.14590618,1.039243937,-0.575212777,-0.361343801,-0.715889275,0.199042216,1.680495381,1.405322671,-1.252964258,-1.741299987,0.464359373,2.114941835,-1.822357535,-0.245673463,1.100076318,-0.20263429,-0.898047388,-1.580906868,0.562786639,-0.493318141,-2.274684429,2.099070311,0.093741246,-0.898536563,0.438525409,1.038653135,-1.280913591,-0.741093636,-0.704539239,-0.496892303,0.72863394,-1.4035393,0.811143816,1.186794281,1.569001317,-0.705747604,0.060782868,-1.173822165,0.671371937,-1.472178102,0.620996952,0.745531023,-1.149111629,0.153547838,0.034246173,-0.601540685,-2.414469481,-0.446578979,-2.52280426,1.005219936,-1.101833105,0.465268821,-0.552338064,2.018102407,-1.088840604,1.779622078,-0.504942536,3.294412613,0.584190249
33.0,33.0,,2.992353201,2.633082867,-1.384459496,0.489815712,2.795069933,-3.137028217,0.948802471,-0.408580065,2.958784103,-0.576276422,-1.575542808,0.001394552,0.184136748,-2.062978268,-0.676009297,-2.016485214,2.041463137,-0.026136717,-1.46039629,0.466267884,0.908551931,-2.338089943,1.966155767,1.843724251,0.176224262,1.702122927,1.613494873,-2.482526779,-1.209222078,-0.03032244,2.528860092,2.337798119,0.32908231,3.074264288,2.039780855,-1.320526123,-0.293701887,-2.127853632,0.258661687,1.181476355,1.537551761,1.047664404,1.454517245,-1.988184094,1.678697467,-2.136135101,-0.518219531,-1.40008831,-0.455343932,-2.314932346,0.764561951,-1.30722177,3.605535507,1.803735256,-0.228679851,1.068311691,-1.059941769,4.143565178,2.098346472,-2.297836304
33.0,33.0,,3.071343899,3.076673508,-1.00484252,0.884330034,0.853099108,-3.25202775,0.162751108,-0.483117253,3.110839367,0.245573178,-1.124386668,1.431828976,-1.086351633,-2.368616343,-1.745701432,-1.340943456,3.385069609,0.219414726,-2.386079073,-0.657029688,1.895464182,-0.986165524,1.903762817,2.338922262,1.545945883,-0.461779118,2.469560146,-3.06409812,1.951684117,0.451542795,2.250921726,1.9739182,-0.772101879,1.727622271,1.629215598,-0.550527155,0.236907989,-0.371855915,-3.098291874,2.857903957,-0.768170416,1.334004879,0.610455513,-1.378351212,2.597963095,-0.969251275,-0.675180912,0.623647988,1.405296803,-2.129229546,-2.097229242,-1.268265009,3.611175299,1.127881885,0.086885221,1.637052298,-0.221193179,0.626212835,1.119327068,-0.863210082
33.0,33.0,,2.625922203,1.788384914,0.303488165,0.577007294,1.401837707,-1.6768893,0.912007928,-1.750992298,2.28730154,-1.02320838,0.609512448,1.920681953,-0.602228343,-2.063979626,-0.689822793,0.143491223,0.611297309,0.454211831,-2.136776924,0.585263491,1.45806253,-1.616972446,2.03206563,1.129981041,0.180227667,0.928589702,2.928475857,-2.269779444,-1.632978678,1.186820745,0.709688962,0.321189314,0.767664373,1.55655551,2.750906467,0.453634351,-0.585538328,0.648014188,-2.28452301,1.491384983,2.275116444,1.828224659,0.622595131,-0.781852424,-0.036694963,-1.86476171,0.721565068,-0.77003628,1.567643404,-2.393085003,0.904537737,-1.264364123,2.222964764,1.483841419,0.33978489,0.082709774,0.647404432,0.173425123,2.424673796,-2.180312157
34.0,34.0,,-1.050769806,-1.217356086,0.223359346,-2.680743217,-1.932678938,0.754309833,1.072370768,1.521304965,1.069657803,-1.001152754,2.724141121,-2.196311712,2.039047956,-0.553382695,0.416089356,0.694468021,-1.809182405,0.789717078,-0.179458559,0.969395161,-0.970669746,-3.428677082,-0.56643939,-1.051685214,-2.771206141,1.540106535,-1.100890875,2.446395874,-0.428614974,1.891950607,-1.417529225,0.3205446,-2.287923813,1.874523878,0.350799561,2.798976421,-0.77488941,-0.0741162,-2.890346766,2.744796753,-3.514710426,1.397490144,1.106750727,-0.083960593,-2.486247063,-2.480311394,2.055521011,0.177693307,-2.214428186,-0.686909139,0.60003823,-1.178783178,-0.945132852,0.953775823,-4.863213539,-1.422583222,3.341718435,-1.316371441,1.37876606,0.267503142
34.0,34.0,,-0.097249493,-0.514891386,0.288606435,-1.072355866,-1.148839593,-0.52731365,-0.169989616,-0.437642366,-0.239309773,-1.816639662,1.241338015,-1.257321954,1.66738236,1.350953698,-0.66514945,0.475580454,-2.334728479,0.974458456,-1.053198099,1.439754963,-1.747457623,-1.49301672,-0.360319793,0.908271134,-2.516919851,1.678403497,-0.129938617,-1.198693633,0.894950151,3.286123753,-1.680306792,1.580308557,-1.258559823,3.819941521,-1.2762357,1.252067804,-1.625676513,0.175310105,-3.061339855,1.89110291,-2.762442112,3.111037731,-0.518630147,-0.441705525,-2.876577616,-0.618038177,1.191641212,-0.772092044,-2.711142063,-0.104830742,0.401816934,0.708190262,-1.114275575,0.242954195,-4.457874298,-2.462746382,0.386263102,-1.694162011,1.167462349,-2.599467039
34.0,34.0,,-0.382518262,-1.406420112,-0.210640803,-1.488859415,-2.239155531,0.052949481,-0.266983807,0.182841122,-1.369162083,-1.745685697,2.533209324,-1.578533649,1.222192883,1.317314982,-0.741335392,-1.539645314,-1.455832481,1.196131349,-1.504605055,1.379466295,-1.356247067,-1.594408631,-0.791748345,1.14543128,-2.549077272,1.134671926,1.16201961,1.059845209,0.416365892,3.135316133,-1.886843204,1.725463629,-1.559913516,3.168654442,0.571389437,2.643790245,-1.637319922,1.768345952,-2.081151962,2.2631495,-4.210089207,3.001788139,-0.164935529,-0.483408421,-2.633388758,-2.049854755,2.433360577,-0.342406809,-1.54754591,0.165435404,-0.366567671,0.417029053,-1.494014263,-0.059354261,-4.461553574,-2.694509983,0.739520967,-2.706054688,1.730735064,-3.763824701
34.0,34.0,,-1.9013412,1.273251414,2.886655807,0.2549977,-0.585509956,0.452307612,1.045532465,2.33841157,1.01005137,0.570714474,1.44498682,-3.07768178,1.284753561,0.357859105,3.996107578,0.224593371,2.097226858,1.109536767,-1.349404335,0.050997201,-2.27737236,-2.75187993,-1.380679965,1.46734345,-3.874798059,2.294172287,-0.242862508,-0.443437129,0.414996803,-1.061060309,0.835552514,-0.793314755,-3.260488272,0.972193122,0.502244174,3.309544563,-0.395681947,2.864973783,0.346498132,2.44391489,-3.909471512,2.232414961,0.92814672,-0.492400199,-0.613009095,-2.372282982,3.56344676,1.015420675,-2.805108309,0.23049736,0.346423268,0.662806332,0.523321033,-1.328091621,-0.44626075,-2.411898851,2.664413452,-2.417698145,-0.642594278,-1.982498527
34.0,34.0,,-1.247111082,1.045738935,0.26852265,-0.957547069,-0.715416074,-0.494841218,-0.149200976,1.023453593,0.767811537,0.217614174,1.373998523,-1.127661467,1.177746773,1.71921432,0.117463291,-1.455534935,-0.154753447,-1.314538002,-1.059068084,2.919430733,-1.657910228,-1.820653796,-0.370534837,-0.664372444,-2.480793953,0.402122676,1.392369986,-0.966833532,2.31230998,2.314517975,-0.119209684,-0.491951942,-1.327321053,1.715580821,-1.512525439,1.315478086,-0.484211206,1.310575247,0.473524392,0.348789394,-3.932480812,3.707121134,-1.692804575,0.029891342,-2.742796898,-2.753640413,2.340379,0.883715332,-1.829436064,1.234015703,0.101923481,-0.613097727,-0.177608728,-1.021823287,-4.901068687,-1.211295962,0.416962504,-1.468379736,-0.120612442,-3.16985321
