Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,feature_36,feature_44,feature_60,feature_102,feature_113,feature_117,feature_143,feature_178,feature_201,feature_209,feature_219,feature_233
1,1,,2.098183155,-2.283575296,-1.748299122,0.355763078,0.411361903,0.991519392,-0.168361664,-2.58182621,0.156975612,1.133301377,-0.184879199,0.37263757
1,1,,0.770200133,-1.476520181,0.574241042,-1.660474539,-2.366587639,0.872556448,0.511365533,-0.643664718,0.788747728,2.222536325,-1.206277966,0.086407714
1,1,,1.272764921,-0.548239529,0.27103141,-1.978755832,-1.626442432,0.194890782,1.21160841,-0.660773873,0.764654517,2.441910267,-1.370918751,1.006097913
1,1,,-1.418553472,-1.439314246,-0.409235835,-2.168894529,0.320064545,-2.353536606,-0.613563955,-0.542103469,3.670364857,1.529010296,-1.386288285,2.723168373
1,1,,0.236545935,-2.046770334,-0.954887092,-1.049176097,-1.186493754,0.391460687,0.553750038,-0.581916273,0.364292532,1.037381053,-1.773275495,1.115904212
1,1,,1.166110516,-0.92645818,-0.865703821,-0.538485944,-0.548565984,0.255615473,0.832314968,0.934387445,0.813183248,1.560076475,-1.172928333,1.666429996
1,1,,1.384270549,-0.308456689,0.761738598,-1.506253719,-0.693115771,-0.465743035,0.840627611,3.734072685,1.006578684,1.489086032,-0.735955954,1.799340129
1,1,,0.239218578,-3.587949514,0.103099875,-1.879170775,-0.951061904,-1.576527596,1.814273238,-1.439086199,1.759566665,0.806702912,-0.216212645,-0.126574039
1,1,,1.226421714,-2.112164021,-1.187636018,-0.719902158,-0.481707662,-0.712859213,1.035090208,0.538478494,4.18190527,1.129939795,0.53547442,0.742317259
1,1,,0.809093356,-2.910433054,-2.176493645,0.457003027,-1.616483569,0.443846285,0.232165337,0.572053552,0.199317247,1.260676026,-1.035054684,1.146396756
1,1,,1.936191678,-2.10670495,-1.657567263,-0.519005835,0.478438318,-0.100772589,0.504154205,-1.995521784,1.903377652,1.140012026,0.248084664,-0.05638333
1,1,,1.177577138,-1.640208125,-0.263324499,-2.312268019,-1.451274753,-0.2710163,1.538958192,-0.07922779,2.577402353,0.232357293,-1.821430445,1.515006423
1,1,,1.240590215,-1.993804812,-1.048274636,-1.344991922,-0.801671445,1.150173306,0.812808573,0.779955029,0.569763243,1.706242919,-1.70050323,1.333407164
1,1,,0.910051763,-2.603039503,-0.411675513,-2.303692818,-1.787762761,-0.609108388,1.8672719,-0.469991475,1.279681325,0.444195032,0.217120796,-1.597971559
1,1,,0.680913746,-1.576066375,-0.189170301,0.631212413,-0.512353718,-0.236636162,1.000030041,2.437563896,0.723495245,-0.429698527,-1.826708555,-0.897133529
1,1,,1.117112041,-3.203703642,-0.001270294,0.187475637,-0.692284226,-0.407938808,2.531424284,1.030026078,0.313463002,0.977720976,-0.099491619,-0.454427689
1,1,,1.388038039,-0.899857521,-0.036728721,-1.20947051,-0.58492887,1.079260468,-0.418947011,0.930821836,1.200201273,2.361726999,-0.801912904,1.245706797
1,1,,1.19173038,-1.779432416,-1.734667897,-1.304220915,-0.463684142,-0.535324693,0.957321405,-1.492366552,0.801855385,0.741533697,-1.771924973,1.400175095
1,1,,-0.094281837,-1.092629075,0.011093402,-2.268171072,-1.031388283,0.00535817,1.300341606,-0.00864509,2.478831768,1.666796684,-0.344214529,1.177761316
1,1,,-0.694340289,-2.654083967,-0.706391752,-0.916212201,-0.0845249,-1.086670518,1.668792248,-2.164039373,1.673312545,1.114087224,-0.160844639,0.23605305
1,1,,1.031174183,-1.727133512,-0.764177859,-0.949690104,-1.04138732,-0.283620298,0.891954422,-0.145394191,3.486194849,-0.079297855,-1.719413161,2.57206893
1,1,,1.520540118,-1.548444152,-1.266235948,-1.340463161,-2.205402613,-0.076985061,0.707672,-1.397388577,-0.361492187,0.867063046,-0.785145164,1.080677152
1,1,,0.754451513,-1.411146641,-0.485919803,-0.382266492,-1.949162126,-1.048810482,0.88704592,1.188103914,-0.183004454,0.018356653,-1.180048823,2.278665304
1,1,,0.029183229,-1.088541865,-0.978402674,0.396696717,-0.725358725,-0.38388589,-0.470035404,2.700923681,-0.448874354,0.746704936,-2.029586792,1.320760965
1,1,,0.671063542,-1.623386383,-1.0109905,-1.943514109,-0.987077415,-0.131755993,-0.271215886,-0.964552402,2.237673521,1.228559852,-1.656052709,2.135077953
1,1,,-1.014199734,-2.182846785,0.187024996,-3.282408714,-1.675399423,-2.331005096,2.71066308,-1.85183394,1.775253892,0.291727483,-0.204440147,1.336028218
1,1,,2.047452211,-0.518381417,-2.458859444,0.64194572,0.026148781,-0.808417678,0.416250169,-1.605514288,-0.24574095,2.115243912,0.453623444,0.841090798
1,1,,-0.578972578,-0.523153067,-0.335354269,-0.940528572,0.159413159,-1.554254055,0.116185471,2.099567175,1.273454905,0.870574176,-2.1096313,2.557073832
1,1,,1.735912085,-0.776160955,-1.411856055,-0.276230454,-1.501911283,-0.077094451,-0.127270013,0.198670685,0.293362707,0.484024584,-0.891991079,1.757423401
1,1,,0.423540175,-1.544456005,-1.580140471,-1.792658806,-0.714772761,-0.633386493,0.590687752,-0.507095516,-0.212135211,2.213238478,-0.833743155,0.579263866
1,1,,1.121457577,-1.460716009,0.124395825,0.11880593,-2.176283836,-0.890381932,0.293930471,-0.961126626,-2.199507475,0.255667269,-0.944816232,1.141317844
1,1,,1.451340199,-2.473871708,-0.940092325,-1.38810432,-2.682920694,-0.496816099,1.496659875,-1.177374482,3.499018908,-1.618555307,-0.511047184,0.969693661
1,1,,-1.290085435,-1.348707795,-0.049262267,-1.533152103,-1.598612905,-1.437591314,0.542344809,2.709028482,-0.240048796,0.935679018,-1.318374872,2.421238184
1,1,,1.618846536,-2.132242918,-1.104389668,-1.773532867,-1.221293449,-0.437814593,0.889787436,-2.081852913,3.046303272,-0.866599262,-1.918706775,1.452082634
1,1,,-0.313836873,-2.036167622,-1.140021801,-1.519232035,0.165675879,-1.142002702,1.863376379,-1.008907795,0.77713418,1.678579092,-0.451264024,0.646247864
1,1,,1.053266287,-0.665323675,-2.288743019,0.068592831,-0.005330173,0.203330249,-0.386603415,-1.242916226,0.342788786,1.499687672,-0.196366489,0.706592917
1,1,,0.091835208,-2.020370722,-0.588115633,-3.047616243,-2.237322569,-0.121138364,1.262524366,-1.851413131,2.931462288,-0.393804759,-1.695700765,0.705013931
1,1,,0.336728305,-1.584373474,-0.468632251,-0.412223548,-2.25685358,0.04599151,1.232075453,-0.761732221,-0.726696312,0.610855222,-0.29531315,2.565034151
1,1,,-1.283443093,-2.572969198,-1.184316397,-3.106735706,-2.08460474,-2.758565187,1.587818146,-1.836206198,1.694940209,-0.882258236,-1.895532608,-0.183592185
1,1,,-0.75594759,-1.902660131,0.073725834,-2.891254425,-3.295231104,-2.083248138,2.927612543,-1.380019069,0.49224335,0.258765906,0.41970405,0.319731385
1,1,,1.290263057,-2.411535978,-1.656133413,-1.437623978,-2.515616179,-0.567292869,0.010236621,-1.77846694,-0.001498222,0.535610437,-1.203594565,0.530302823
1,1,,-1.181173444,0.356756747,-0.494312614,-1.696835399,0.212565705,0.501966238,-0.215327203,-1.1167171,-1.335848212,0.731599092,-2.539156914,0.556117296
1,1,,-0.281180799,-2.359691143,-1.636211157,-0.979203641,-0.341237336,-0.068904743,-0.212762132,-0.581500649,-0.587635636,2.206430674,-0.06998495,2.568450928
1,1,,-0.580646157,0.611807227,-0.100863002,-0.963993609,0.475097567,1.303239346,-1.101466179,-0.10242787,-2.083403111,1.906539917,-2.582573652,0.903259695
1,1,,-0.881262898,0.484018326,0.203201517,-2.922668695,-0.549886525,1.357066512,-1.035637021,-0.029680377,-1.156925917,0.682779372,-3.122761488,-0.179556727
1,1,,0.493300974,0.8013978,-0.58243376,-1.776595831,-0.17512989,0.325868279,0.136422008,-1.321183443,-0.283333629,1.078986883,-2.255423784,0.666942835
1,1,,-0.307715595,-0.841526866,-0.694687009,-2.068249226,0.036872029,-0.135975718,0.498063117,-2.240381241,-2.313661814,1.270851731,-2.408775568,0.197542787
1,1,,0.936276019,-0.50300765,-1.604152918,-0.682233095,-1.080075264,0.421788752,1.071711063,-2.50744772,-1.604636788,0.741504669,-1.153434634,0.602956414
1,1,,-1.384732008,-2.475604773,-0.230918974,-2.1318717,-2.225082159,-2.41613555,2.78569603,-2.017166376,0.916648924,0.275140733,-0.132939175,0.704495609
1,1,,-0.378939271,-1.138529539,0.192120016,-2.093853712,0.495032728,-0.503954887,-0.531633794,-2.519888878,-0.665988207,1.892741323,-2.680390835,-1.019306898
1,1,,1.750607133,-1.770599127,-2.233025312,-0.932818532,-0.828307807,-0.788273215,0.027069518,-3.163383961,-0.081025802,0.87112999,-0.701788902,0.710693061
1,1,,-0.185409188,-1.079819322,1.360505939,0.156164721,-2.244104624,-0.830746412,0.818319857,-1.827197075,-1.755444884,1.265258074,-1.442355156,1.578279257
1,1,,-0.410165161,-1.161396384,-0.8707214,0.126835182,-0.614872515,0.117129065,-0.775242507,-1.467811704,0.353015602,0.897963226,-2.095832348,1.397833705
1,1,,1.239245296,-1.985610962,-1.92749989,-2.025260687,-2.143579245,-0.529432237,-1.151613355,-0.145622194,-0.986372292,0.486352086,-1.5213027,1.409069538
1,1,,-2.278677225,-2.10178709,-0.806530118,-2.38244319,-1.402090073,-2.405766487,1.593138218,-2.72231245,0.424103677,0.064587012,-2.021392345,0.358758867
1,1,,-0.275357127,-1.099235415,-0.26808846,-1.806806087,-0.450758427,0.462396592,-0.100001983,-0.470385373,-0.428241283,1.562991023,-2.348278761,1.368177772
1,1,,0.16663307,-0.749140382,0.032074556,-1.03377831,-1.718537331,-0.547247827,0.776904881,1.005447745,-0.51238209,0.71567893,-1.354156852,1.536447883
1,1,,0.390928268,-1.410140038,0.274929285,-2.549081564,0.714285493,0.248828769,0.3398256,1.193893313,0.534802496,1.777644634,-1.604729414,0.745140731
1,1,,1.063917994,-2.758292913,-0.60279566,-0.986681044,-2.682698965,-0.173177868,2.097875118,2.306294441,-1.591510296,1.96886766,1.306700945,1.518132806
1,1,,1.24345243,-2.554167509,-0.37559548,-0.812382221,-4.421288013,-0.080460571,3.629891157,0.685039818,-0.875711083,0.491176844,-0.254480451,1.931711912
1,1,,-0.720570862,-1.701167941,1.012792349,-2.673457384,-2.075919151,0.155579358,2.12773037,-0.137014151,0.289963216,1.995910406,0.203443527,0.259729683
1,1,,1.392528296,-1.324699283,-1.968581438,0.656146526,-1.417308807,0.541263521,0.121252894,0.369288951,-0.575988114,2.01177001,1.162316203,2.243075848
1,1,,0.281513572,-0.072477959,0.734058857,-1.179594994,-0.558245838,-0.661206543,1.378051162,4.324754238,-1.079075575,2.51916194,-1.007337213,2.453596354
1,1,,0.766085505,-2.131832361,-0.475814342,-1.781060696,-1.903847218,-0.811379671,1.648352861,0.044295073,-1.036313534,1.148071289,-0.011500075,1.11852777
1,1,,2.416083097,-2.716660738,-0.415063649,0.047277015,-1.154696822,-0.396572888,3.028355598,1.338601232,1.112793565,1.892256856,1.160091519,2.723029375
1,1,,0.117383048,-2.164230585,-0.396175802,-0.915664196,-0.722564042,-0.85789752,0.25169459,2.158463717,0.971453846,1.44568944,-0.270770192,1.122962117
1,1,,3.23493576,-3.995925903,-2.232272148,0.136169687,-1.816827178,1.461660504,0.608061433,0.439197928,0.70329982,1.833263993,0.297968298,2.831186533
1,1,,0.077217728,-1.331941366,-2.189137936,-0.218325019,-0.413468778,0.271789789,0.05984747,0.252952158,1.565091014,2.413058043,1.243966937,3.151890278
1,1,,-0.211590379,-1.996307373,-0.676219463,-0.363334358,-1.541822791,-0.374162823,0.713463724,1.501054525,0.008562317,2.094896793,-0.774356365,1.858764529
1,1,,1.109533429,-3.208554506,-1.211509705,-0.29043147,-4.124413013,0.134177968,0.460100442,-0.762419403,-0.145561218,1.407710791,0.280710965,0.5090729
1,1,,1.842885613,-2.977585554,-0.825163722,-1.171315432,-4.290123463,-0.565894246,1.464297175,0.334802806,-1.795294881,1.270255208,0.670338929,1.275535583
1,1,,2.190350294,-1.626255155,-0.50174129,-0.050264854,-2.244240046,0.162585661,1.936957717,2.117194891,-1.691459417,1.36572659,1.124881625,0.66381675
1,1,,2.33815217,-2.143792868,-0.677202821,-2.163498878,-1.990493298,-0.785418212,2.353652239,0.732095718,0.570701897,1.558459759,1.560353398,2.90795064
1,1,,1.054670453,-0.937095642,-2.17358923,-0.247014344,-0.346145034,-0.0901227,-0.787527442,-2.462419033,-1.185325265,1.829941273,-0.827522814,0.795222282
1,1,,0.548645079,-1.479135036,-0.180643439,-3.000605345,-2.570769787,-1.718966126,1.177811265,-3.302733898,1.268282533,0.639067054,-0.528853714,0.642085373
1,1,,3.204901457,-2.436261892,-2.616731882,0.456023663,-1.503507614,-0.749018133,0.827414572,-1.851290584,-0.893045306,0.448842227,1.015708208,1.956381917
1,1,,1.593218207,-0.638460279,-1.945203543,0.531097353,0.105613828,0.20912528,0.229222,-2.298681736,-0.395250559,0.84732306,-0.399618924,0.553250074
1,1,,1.407571912,-1.905854702,-2.512978554,-1.319336176,-2.523750544,-0.203947887,1.18123138,1.120304942,-2.747246265,0.315812618,-1.487791896,1.773474693
1,1,,0.81448698,-2.480135918,-0.091367334,-0.33991304,-1.394568443,-1.859252453,1.265922546,-1.358733892,-0.917592108,0.791489005,1.136003733,1.512672186
1,1,,0.191160023,-3.033587456,-1.520000219,-1.947595954,-2.895099878,-2.551527023,1.897542477,-2.254964828,2.012295723,0.283522755,0.918649495,0.616418779
1,1,,2.142134666,-3.248616695,-1.00728941,-0.341578752,-1.742063403,-0.79076004,2.614284039,-1.475600958,0.376046389,0.158109769,2.160751343,0.899101377
1,1,,-0.706735671,-3.483551502,-1.838558555,-2.226067305,-1.679591537,-1.209401011,1.66970849,-2.908004522,1.767800927,0.785453379,0.057223864,-0.525376618
1,1,,1.827997327,-1.091180801,-1.090553284,-0.620770574,-0.403868198,0.272522151,0.922237873,-0.814227104,-1.839909196,2.288323879,-0.210009903,0.024399545
1,1,,1.769227028,-2.291611195,-1.752377748,-0.952315211,-1.985573769,-0.890929341,0.511721253,-2.194576502,0.654133797,1.288622499,-1.791717768,1.073025584
1,1,,0.132861242,-2.255898476,-0.150200084,-2.161392689,-2.439880371,-1.984757185,1.687713146,-1.881490588,2.693079472,0.015519286,1.399123549,-0.824483216
1,1,,2.764406919,-1.691917896,-2.232727766,-1.060483217,0.48644948,-1.253705859,1.215474129,-0.935558736,1.601414442,0.741666973,0.700467169,2.297959328
1,1,,0.305556297,-2.414876461,-3.08361721,1.117895722,-2.700469494,0.113748863,-0.023106582,1.138143778,1.313765049,1.359456897,-2.25977993,1.185535312
1,1,,1.753337383,-2.459783792,-1.233258724,-0.807534337,-2.079025984,-1.290799379,1.017586946,-0.406241924,-0.41869244,0.371274561,-0.319354415,-0.042570487
