Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,feature_8,feature_15,feature_24,feature_26,feature_28,feature_29,feature_35,feature_36,feature_44,feature_46,feature_58,feature_60,feature_86,feature_93,feature_102,feature_109,feature_113,feature_117,feature_143,feature_145,feature_170,feature_174,feature_178,feature_182,feature_201,feature_207,feature_209,feature_219,feature_222,feature_226,feature_229,feature_232,feature_233,feature_238,feature_256
34.0,34.0,,2.886655807,-0.585509956,2.33841157,1.01005137,0.570714474,0.102168523,1.44498682,-3.07768178,0.357859105,3.996107578,2.097226858,1.109536767,-2.27737236,-1.380679965,-3.874798059,-0.242862508,0.414996803,-1.061060309,0.502244174,3.309544563,0.995209634,2.44391489,-3.909471512,2.232414961,-0.613009095,-2.372282982,3.56344676,-2.805108309,0.23049736,0.662806332,0.523321033,-1.328091621,-0.44626075,-2.417698145,-1.982498527
34.0,34.0,,0.26852265,-0.715416074,1.023453593,0.767811537,0.217614174,0.488674194,1.373998523,-1.127661467,1.71921432,0.117463291,-0.154753447,-1.314538002,-1.657910228,-0.370534837,-2.480793953,1.392369986,2.31230998,2.314517975,-1.512525439,1.315478086,-0.683924258,0.348789394,-3.932480812,3.707121134,-2.742796898,-2.753640413,2.340379,-1.829436064,1.234015703,-0.613097727,-0.177608728,-1.021823287,-4.901068687,-1.468379736,-3.16985321
34.0,34.0,,-0.212073132,-1.996191978,1.056790352,-0.243860692,0.099186853,0.856466413,1.976365685,-2.94114995,0.646374881,0.66040355,-0.791380644,0.152939796,-0.959828556,-2.230208397,-2.265511036,-0.604092002,1.995150805,2.867521524,-1.153568268,2.096574783,-1.467449188,3.274863005,-3.744666338,3.373140335,-3.794377565,-2.317611933,3.391653538,-2.326083899,-0.699057341,-0.636977613,-1.878211021,-2.060431957,-5.635037422,-3.633785725,-4.268196583
34.0,34.0,,1.963943958,-1.780226469,-0.553745508,1.34850955,0.293266296,-0.227529839,1.510834575,-2.019230127,1.299627781,1.504365683,-1.738785386,0.828982949,-0.361403525,-1.187995195,-2.738276482,1.126787305,1.573834062,1.076596856,1.023154259,2.987698078,0.005354666,1.63685143,-2.002091408,2.206383944,-1.648840427,-2.52362895,4.554060459,-1.925216794,1.489319086,0.721216142,-1.892712235,-2.303605795,-1.846645355,-0.523638666,-3.560550928
34.0,34.0,,0.301351726,-1.489001751,0.504768968,-0.328508615,0.145685136,0.700181067,1.262611628,-0.424557865,1.589802027,-0.024774194,-0.439835727,-1.260106444,-1.578712225,-0.375717491,-3.085073948,1.916791201,1.85413909,3.264773607,-1.316776752,1.682678819,-0.853732705,1.866351962,-4.817109108,3.831658602,-2.593181849,-2.605331898,1.676925898,-0.387475818,1.094614148,0.347312003,0.176577389,-2.474041224,-4.514352322,-2.52984333,-2.649476767
34.0,34.0,,1.698563576,-0.914845705,1.313251734,-0.138306022,-0.294309229,0.827087402,1.058475614,-0.343097419,1.716851592,0.522459805,-0.521621466,0.275895387,-2.385994911,-1.105335236,-2.617840052,-1.312727332,1.402273774,1.338064551,-0.712486148,1.143746495,-1.682283998,1.039963007,-4.237864971,3.624638557,-2.663580418,-1.391792417,0.868561268,-3.087700605,0.256356686,0.567729294,0.156421006,-0.804970443,-4.271199226,-1.807239175,-3.113891363
34.0,34.0,,0.950967789,-0.609258711,1.058302164,0.029145923,0.011519058,1.243642092,2.177743435,-0.89296478,2.513317108,0.801478386,-1.284631491,-0.608165801,-2.20684886,0.024475012,-3.971293211,0.02763411,1.439103246,2.725210905,-1.761625409,2.532523394,-1.641029596,1.865913391,-5.116463661,4.259557724,-4.048671246,-1.512250304,2.587376833,-1.287013769,1.387811661,-0.79629153,0.097045712,-1.450754404,-5.70925808,-2.162718534,-3.018808603
34.0,34.0,,0.483933896,-1.617910266,2.035945654,1.528291821,-0.280595452,-0.04235452,2.045255899,-2.950702429,0.598245442,0.634635091,-0.591724396,1.834840894,-2.239548445,-0.002786446,-2.670046806,-2.669947624,-0.568391085,1.885400176,-0.159328282,2.074850321,-1.013467073,2.64970541,-3.3783319,2.3592906,-3.502676725,-1.738857508,0.709324479,-2.333286285,-1.576126456,-0.088169478,-1.20163095,0.75917989,-7.36274004,0.152462959,0.029801179
22.0,22.0,,1.927706957,-1.730784297,1.666368127,0.096828304,-0.421568811,-1.282775164,0.897219777,0.620550454,-1.192536116,-0.570320368,1.421087384,-2.030211926,-1.927949071,-0.767438531,-0.438533157,-0.992037117,-0.017588425,-0.011282921,-1.248057961,1.0208987,-0.534769356,0.914191186,-1.823029637,2.860140085,-0.745158315,-1.512761831,1.070613861,-1.749139667,-0.160132349,0.454989165,-0.065508969,-0.075314552,0.403303921,-2.502412319,-2.743126392
22.0,22.0,,1.959870338,-2.406103134,2.246060133,0.366138548,-0.224440381,-0.662322938,0.159410328,1.841032267,-1.117678523,-0.022195157,1.454513907,-2.279803514,-0.654326916,-0.643883467,-1.062144995,2.186355829,0.667164743,0.053198535,-0.287145078,1.735741973,-0.522247493,1.134058952,-3.78418684,2.598763704,-0.887145758,-1.61617887,0.370841503,0.863931179,0.651542306,0.061328452,0.979343951,-0.712848425,1.235033751,-3.475168228,-1.725836635
22.0,22.0,,0.025910314,-0.916794956,-0.049990259,0.627151251,-0.348573625,-0.336640686,0.802371919,0.530786097,-2.185539246,1.107179999,0.90112865,-1.807959318,-1.724423528,0.115316793,-1.071714163,-0.313147694,-1.189458251,0.182026863,0.84562546,0.062910877,0.044810675,0.875647902,1.869595885,2.942466021,-0.658597648,-2.624963045,1.023106456,-0.556278229,0.472843438,1.058472037,1.566301584,-0.863795936,2.228343248,-1.944166303,-1.533709764
22.0,22.0,,1.750731707,-2.015636683,1.620441914,-0.961170375,0.648809433,-1.272757053,-0.217228428,0.177807391,-1.986582994,-0.446065962,0.604483664,-2.19296813,-1.947230458,-0.443543524,0.041745365,-0.296823144,-0.930164218,-0.924978256,-1.407041192,1.097052097,-0.291242719,0.943197906,-0.0340157,2.11945653,0.564789891,-1.695976615,0.950072944,-0.467284262,0.539536715,0.633929849,1.349063993,0.462338746,2.076852322,-2.080575943,-1.639239073
22.0,22.0,,1.079143763,-1.239997149,2.86833334,0.855104685,-0.623988628,1.321018338,-0.784113407,1.155426383,-1.968993425,0.278722197,0.543548644,-1.843756795,-1.058879614,-0.127408877,-0.717648506,0.197273895,0.102554031,-1.598084331,0.266382784,0.96332705,0.464713395,1.533074379,-3.099676132,2.500822783,-0.518454075,0.022952557,-0.42041868,-0.256015539,-3.101817131,0.089136377,-0.092187293,-0.799254894,1.03243804,-2.525532722,-0.218317538
22.0,22.0,,0.993147373,-3.677182198,2.985861301,0.440148652,0.041186225,-0.242581442,0.541803598,1.709258795,-0.925628245,-1.086773276,2.111207485,-3.156529188,-0.656589329,-1.500338316,-0.4066737,1.563543677,0.941629469,1.336261868,-0.334606647,1.050465822,-0.747573435,1.653004885,-3.787517309,4.282266617,-0.769876659,-2.410689354,1.190315247,0.449954003,0.653700173,-0.058754366,1.11765039,-1.479161024,-0.786482811,-3.41116786,-2.41318965
22.0,22.0,,1.592293024,-2.328156471,1.709356666,-0.300965309,-0.332750529,0.351813346,-0.338733345,0.349344313,-0.489049733,-0.730883479,-0.146980345,-1.235715985,0.702869713,-1.000983238,-2.22248745,2.306019545,0.532079279,-0.254548758,1.215504885,0.99234575,-0.463878483,1.763227582,-1.800202131,1.822611451,-0.09218362,-0.840345263,0.946320415,0.414889902,-0.912568033,0.265513808,0.984877825,-1.154514551,2.142537832,-2.18791151,-0.46935299
22.0,22.0,,-0.000827351,-0.83643347,0.535545051,0.896986902,-0.241972685,0.538526177,1.358979344,0.128083751,-0.775364876,0.29898417,0.914662123,-1.4025383,-1.850081563,-0.517662406,-0.776168704,0.089117818,-1.178202629,-1.349583507,-1.28008759,1.74428165,-0.51613152,0.404667407,-2.92637372,3.901273489,-2.551952362,-2.162463188,-0.887283146,-1.311995625,-0.709590614,1.124843955,0.090876527,0.583152652,-1.918906569,-1.865937471,-0.76583606
22.0,22.0,,1.009808183,-1.593352556,1.744016528,-0.238837212,-0.702812016,2.032083988,0.167470932,-0.046202198,-1.589956999,-1.626620889,0.33538419,-0.813569129,0.307029009,-0.153162494,-0.173314899,0.334709585,-1.022103071,-0.721363842,0.285969079,1.874055266,0.008058148,1.704091311,-2.401594877,2.649313927,-1.379580021,-0.753749132,-0.501877904,-0.063258156,-0.758430898,-0.149916589,-0.251097083,1.20566988,-0.353044629,-2.699412584,0.554825187
22.0,22.0,,1.730666637,-1.712385774,0.889860749,0.280986279,-1.283931732,0.663694978,0.414042681,-0.124182746,-1.808443546,-2.135383129,0.409319609,-0.426594257,0.359449655,-0.682735801,-1.134510517,-0.065927267,0.27974537,0.551444352,-0.840936124,0.117815033,-0.292489499,2.258016586,-1.431176662,2.630080938,-0.103980608,0.258601099,0.480004251,-1.899738193,0.001153801,0.522236705,-0.510487318,0.789456546,-0.495921612,-2.092407465,-0.449432999
30.0,30.0,,0.652217686,0.791566074,1.681259394,2.113163233,0.89817214,1.507574677,-0.079229951,0.791394055,-3.080617428,-1.070764542,1.276391983,1.18479538,0.295629203,-0.589743853,0.458936155,1.146410942,-0.434917599,-2.695170879,2.360185623,1.676155806,-2.672279596,2.18000412,1.748622537,-0.138717428,0.444876522,-1.27290535,1.885674834,1.340428352,-1.165101051,-1.754770994,1.980452895,2.83551693,-0.042706899,0.627863884,-0.667480409
30.0,30.0,,1.205718637,-0.940055847,1.071125031,0.479002267,0.057986043,0.626546681,0.429509759,2.234972239,-2.675596476,-1.094293594,-0.082493588,-0.069961332,-0.524051785,1.25801301,-0.005108617,0.726073205,-1.586082101,-1.426823854,1.612502337,0.813992441,-2.16255331,2.271274805,-0.825687468,2.135514975,-0.748695552,-0.765202761,1.027997613,1.899308085,-1.807200551,-0.79181391,1.277001262,1.869211555,1.316146374,-0.526457965,-1.134389997
30.0,30.0,,-0.113501206,2.182915449,1.876428127,3.049927711,-0.645020723,-0.100480273,-1.48683548,0.640491188,-2.637114763,0.132157817,1.708651066,-0.593051732,0.878678143,1.529233694,-0.921013713,1.12825191,0.495351344,-1.443935037,1.32086885,-1.733814359,-4.352682114,0.56559211,-1.355959654,1.778469205,2.614810705,-0.898456872,-1.083521605,-0.031811409,-2.975536823,0.050482824,3.393292189,2.200626135,0.178067774,3.754158735,-1.703611851
30.0,30.0,,0.327726632,2.333296061,1.998327851,1.854735374,-0.073529139,0.274178684,-0.963837028,0.166408822,-1.380723357,-0.917645097,1.440094352,0.250346035,0.110103808,2.187945604,-0.556959331,0.34963581,-0.004850013,-1.288617253,1.512475848,-1.669754863,-3.410883188,1.572976351,0.362480253,0.968483984,1.750736833,-0.1763293,-0.60743469,0.21341975,-2.297202587,-0.245808557,4.194992065,0.333561242,1.095182061,3.422864676,-2.275471926
30.0,30.0,,-0.386415243,3.327001095,-2.616544724,2.931318045,2.990763426,-0.049170062,-1.293399572,0.039574638,-1.93572557,-1.051663995,2.218205214,-0.08184199,1.004132628,0.531551361,0.943643391,2.059112072,1.972313523,-1.271361589,1.449864984,-1.705584049,-4.511536598,0.609433711,3.316231012,-0.83680892,1.174229503,-2.278539658,0.319972485,1.50567019,-0.49892205,-0.662248373,3.402917624,1.379446983,2.855123997,3.005574465,-1.23318398
30.0,30.0,,0.509922862,-0.827136695,2.721480131,2.432893515,-0.262067378,0.227870762,-0.480796725,1.38031137,-1.464729667,-0.952091336,1.191646576,-0.427242577,0.988146961,0.304979593,-1.691770911,1.522227287,1.720660567,-1.997037172,1.715093255,1.078787923,-1.608903408,1.32174778,0.425960392,1.543837547,-0.07080254,-1.435238481,0.873014569,0.821145058,-0.658004165,-1.099507928,1.975584984,0.429128736,0.737260103,0.563931942,-0.118020512
30.0,30.0,,0.690376282,0.227328375,1.601579905,1.620307326,1.239767671,-1.729742169,-0.164767265,1.913832903,-2.331447363,-0.53843385,1.702641964,-0.743844986,-1.135858178,1.333504319,0.979606152,-0.755724967,-0.684272707,-0.919388413,1.678263187,0.485312015,-2.715702534,2.609818697,-1.393339515,2.39735055,-1.247644186,-0.585707426,0.306554765,0.451431513,-1.994421721,-0.690812588,2.366684198,1.524315357,0.875946343,0.569728851,-1.294707656
30.0,30.0,,0.392279744,0.634455025,0.96690762,2.723465443,0.490534395,-1.571601629,0.61693722,0.228529736,-1.967957854,0.029753376,1.954973102,0.502340794,0.329430968,0.7410568,-1.470174074,1.144407392,-0.612024188,-1.354346275,1.998244524,1.766412497,-2.017148972,2.031597614,0.743457615,1.919689655,-1.240022898,-1.685909986,1.630254745,1.364485741,-2.649757147,-0.72484225,1.264465332,0.86404264,0.791627347,-0.412995905,-1.580667973
30.0,30.0,,-0.656497419,0.741526723,1.274929166,2.917215109,-0.368207097,0.762080133,-1.038549662,-1.238090634,-3.462202311,0.97083658,3.900074959,-1.220727444,-0.619280636,1.199302554,-1.718411446,0.55366081,0.319212794,-1.404268026,0.715918779,-0.528474092,-2.244696617,1.647863865,-0.378433347,0.56469214,1.893802166,-1.174318552,0.21214132,-0.14639473,-2.172870159,-1.276264906,2.840937376,0.226466849,0.80081445,1.787664294,-0.958030462
30.0,30.0,,-0.337181062,2.747932673,-1.535442114,2.703039885,0.98240751,0.543742239,-2.472867489,0.306174487,-2.319174528,-0.719042718,0.464311153,-1.313096762,1.289017439,0.347335517,-0.205543578,2.363637924,1.858266473,-0.454024851,0.688619077,-1.506123781,-3.37349844,0.153624251,3.785564899,0.640975475,0.681470454,-0.492577523,1.149439692,0.918856025,0.169143647,-0.04774598,2.442365408,1.351353765,2.488244534,2.334539652,-0.894953072
30.0,30.0,,2.185207844,0.00099225,1.689920783,2.462083817,-0.636281967,0.821265876,-1.36309731,-0.336621761,-3.956811428,-0.113806844,0.790490091,0.40639028,1.339841723,-1.316295028,-1.929195046,1.20562768,-0.957132339,-2.729441166,2.927674532,2.54657197,-2.133197784,1.934191942,1.327914,0.666769028,0.444536448,-0.963738084,1.663482308,0.834112644,-1.117319226,-1.807831526,1.054500937,1.388543129,-0.443861872,0.606987894,-0.426840305
30.0,30.0,,-1.651449442,2.469866991,0.479691148,3.57111454,2.039549351,-1.260654092,-0.884448111,-0.033943374,-2.3922019,-0.396302998,3.480403662,1.161349297,-0.474003047,1.407667637,1.113063693,0.177304044,0.838885605,-1.411135435,1.799041629,-2.364803791,-5.179506302,2.866666794,2.903370857,1.543901086,0.359251022,-3.358192682,-1.010612011,0.233455062,-2.801584482,-1.350118995,3.792546988,1.995877624,-0.503678441,2.492027521,-0.592653871
30.0,30.0,,0.986523688,0.583794177,0.967076361,1.150785685,0.623988092,-0.087213762,-0.910217762,4.009683609,-3.294833183,-0.466054618,-0.768789589,-1.611514211,0.900377154,0.792719901,-0.158877745,2.039720058,-1.160143256,-0.421182901,0.565325618,1.999714732,-2.423738241,0.8149665,0.03180417,3.159296989,1.298984885,0.023788756,0.958558202,1.570006132,-0.31705454,-0.999548733,1.277132154,2.114809513,0.791949153,-0.862627983,-1.576995254
30.0,30.0,,-1.315505743,1.777264714,0.148364648,1.893506169,0.551029325,-0.9399001,0.021478755,2.065758467,-2.093129635,-1.100560069,1.610571027,-0.599614263,0.298788756,1.003786802,-0.24255991,0.726644516,-0.097025089,0.528374493,1.724018335,-0.82362324,-3.035102844,2.080593824,0.830649912,2.373969555,0.111184478,-1.112203717,1.016298532,1.338143468,-0.592350543,0.102422714,2.774366856,0.614964128,1.483579636,1.163464665,-1.864787698
30.0,24.0,,2.714474201,-0.362531126,-0.794838786,0.470751464,-0.078488633,-1.160395741,-2.082275152,1.227418303,-1.37226212,-0.471470356,-0.775004268,-0.623059392,-0.686690032,1.185899496,-0.424687803,1.263338804,0.25877133,-0.23088634,-0.582434773,-0.07900399,-1.033479929,0.654873729,0.596463323,0.162867859,0.172221735,-0.443570673,2.017621517,0.469129175,-0.511651337,0.008021188,1.972282767,0.984033883,2.238213062,-0.19928138,-1.745195031
30.0,30.0,,1.757858992,0.876768589,2.491251707,2.734175205,-0.600508094,1.14685607,-0.807528973,-0.586731851,-4.366508484,-0.297615945,1.154264688,-0.499728441,0.453368187,0.005443424,-1.661410332,1.068950415,-2.04770112,-3.123759508,1.875754237,1.953370929,-1.512187719,1.865718842,1.113752604,0.875226378,0.7972036,-0.041918993,1.719359636,1.286448956,-0.645696104,-1.549811125,1.949369788,2.375614643,0.651792288,0.980740726,-0.44639805
30.0,30.0,,0.309626698,1.249922633,1.416024685,2.616988182,1.679019451,-1.231233358,-0.390223384,0.097011067,-2.905032873,0.81750834,2.579401255,-0.466738522,-0.564698577,0.653840423,-0.962962806,0.627777636,-1.111003399,-2.09236598,2.263936281,-1.006037712,-4.018044949,3.185465097,0.415377587,1.431227446,1.330146432,-2.006756306,0.583110213,0.874647379,-3.132983208,-2.034931421,3.29563117,0.957804322,0.425568402,1.533773184,-0.334532201
30.0,30.0,,0.659295857,0.96309495,2.241323471,1.477174282,0.453058928,-0.295203686,-0.611554623,0.750988424,-2.800784111,0.146400303,1.185971737,-0.205356911,1.46600461,0.112896338,-2.359511852,0.910669982,-0.112480365,-1.902133346,1.528050423,0.917639434,-2.92287159,3.106036186,-0.225848988,1.749274135,0.356952131,-0.819848478,1.929087996,0.011743029,-2.067164898,-1.380035877,2.566438675,0.444869846,1.209872365,0.782296598,-0.761143386
30.0,30.0,,0.675949454,0.217192695,0.455863684,2.104781628,1.142406821,-1.302236557,-0.36083439,0.804057062,-3.578220844,-0.035564739,2.229947329,-1.189185739,-0.210891083,0.457101017,0.235462546,0.472510248,-1.878653407,-0.3021667,1.246801376,0.412000388,-4.238465786,2.282469988,-0.576279521,2.154947519,-0.269458681,-1.213699698,1.134646416,-0.192551956,-1.595950365,-0.764192224,2.685705185,3.034836054,0.844995797,0.215644285,-1.298119307
30.0,30.0,,-0.173907354,1.572299004,2.478067875,2.909874439,0.961323321,-1.066946864,-1.085772395,2.349450588,-2.416362286,-0.354756773,3.614661694,-0.036362708,1.025849819,3.171289682,0.255461216,2.134606361,0.067125946,-0.154363126,1.193377733,-0.242083013,-3.1806705,2.635187149,0.972740293,2.212855577,1.270502806,-1.366174817,-0.063813433,2.295680523,-1.850577593,-1.345621943,3.942725897,2.343966484,1.352248311,1.447004914,-1.003290176
26.0,26.0,,1.891181946,-1.491166234,2.291278601,1.480268598,-0.03074,0.348360181,0.179711536,-0.397720456,1.378359795,-1.657866478,0.233344629,-0.706861198,-0.126031727,-0.9081828,-1.290216446,1.088501215,2.770418644,0.78072834,-0.686439991,1.114562392,-1.537779093,-0.078348666,-3.074854612,1.119058013,-1.323128581,-0.143959105,1.278122663,-2.127087593,0.232134849,-0.090615451,-1.499194145,-1.345676064,-0.995469511,-1.549088359,-1.064607143
26.0,26.0,,0.505973399,-1.088906765,0.574308336,0.295079261,0.680900574,1.161839366,0.010679707,0.243926913,-1.910166025,-0.819655061,-1.573802471,-0.463698477,-0.64181304,-1.300979257,-2.015759468,-0.834156871,-1.958952188,-1.255919337,-0.341311634,2.575838566,-0.58034873,2.056546211,0.210264519,0.618748784,0.150488496,-0.52950573,2.448726177,-0.879705906,-0.884403646,-0.835424006,-0.836710453,2.533363581,0.989759922,-1.902836204,-1.07526195
26.0,26.0,,0.434227109,-1.729181409,2.875668049,1.693498969,-0.219164193,3.640520334,0.063660264,-0.971163869,-3.823644876,-2.464345932,0.064268775,-0.259495467,1.185370445,-2.143217087,-2.041638374,0.077132463,0.133771047,-2.099099159,0.112688862,4.055150032,0.913042903,2.928660393,-1.20811069,-1.501940727,2.560340881,-0.706570387,0.698318243,1.20742178,0.163895711,-0.864389181,1.468831897,3.129482269,-2.001048565,-2.262298346,-0.244677201
26.0,26.0,,0.876169324,-1.040564656,0.386435598,0.230058461,-0.76269722,1.075947642,0.111566678,1.064839959,-1.277258754,-1.989209294,-0.23105517,-1.925381899,-0.426753193,-1.312152863,-1.919929266,2.239893436,0.357489109,-0.943056107,1.064803362,0.484401911,0.18573989,0.278296381,-1.927830815,1.060599923,1.309325337,0.057548787,1.038146734,0.138024598,1.007849693,0.623400271,1.459945917,-0.775048912,1.937263489,-1.159259081,-0.383637518
26.0,26.0,,0.536807179,-1.559085965,1.028891087,1.51623404,0.263615251,0.827937365,1.705158353,1.242201447,-2.25116539,-1.027314663,1.15747571,-3.601416111,-3.02575469,-1.699640989,0.296147048,0.1032506,-1.370103121,0.406413764,0.591021955,1.42902267,-1.337228656,-0.539654076,-2.598042011,2.191021919,0.137486786,-0.325927526,1.100898623,-1.776711345,0.730229855,0.931895196,0.98589313,0.291124076,0.282478988,-1.046096087,-1.105912328
26.0,29.0,,2.13845396,-1.190198064,-0.320366859,-0.162967011,-0.948849201,-1.008017898,-0.128426895,2.126865149,-1.923356533,0.567159951,0.38940981,-1.554301143,-0.465845287,-0.375250906,-0.489574671,0.048512489,-1.938717484,-0.008928729,0.29700464,1.00827682,0.336845458,-0.422372907,-0.117416136,1.963422894,1.276742697,-0.810077488,1.612695217,-2.631435156,0.087813854,0.859246314,0.313500851,-0.555425048,3.133756161,-1.811895251,-2.224692106
